,age,workclass,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
14887,32,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,1,1861,40,1
14888,43,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Not-in-family,White,0,0,0,40,0
14889,52,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,1
14890,47,Private,10,Divorced,Exec-managerial,Not-in-family,White,1,2,0,45,1
14891,32,,9,Married-civ-spouse,,Husband,White,1,3,2055,40,0
14892,28,Private,9,Never-married,Handlers-cleaners,Own-child,White,1,1,0,40,0
14893,53,Private,9,Never-married,Adm-clerical,Not-in-family,White,1,1,0,40,0
14894,25,Private,10,Never-married,Adm-clerical,Not-in-family,White,0,0,0,40,0
14895,32,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,0,1,0,40,1
14896,32,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,2964,0,40,0
14897,51,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,40,1
14898,42,Self-emp-not-inc,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,50,0
14899,47,Self-emp-not-inc,15,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,0
14900,32,Private,5,Divorced,Priv-house-serv,Not-in-family,White,0,0,0,40,0
14901,37,Private,9,Separated,Adm-clerical,Unmarried,White,0,0,0,40,0
14902,20,Private,9,Never-married,Machine-op-inspct,Unmarried,White,0,0,0,40,0
14903,31,Private,10,Divorced,Adm-clerical,Not-in-family,White,0,1,0,40,0
14904,36,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,1,2,0,40,1
14905,37,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,1,1,0,40,1
14906,36,Private,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,1
14907,17,Private,7,Never-married,Handlers-cleaners,Own-child,White,1,1,0,10,0
14908,43,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,1,2,0,40,1
14909,49,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,1,0,50,1
14910,48,Private,13,Divorced,Exec-managerial,Not-in-family,White,1,6,0,40,0
14911,68,,9,Married-civ-spouse,,Wife,White,0,3273,0,10,0
14912,20,Private,10,Never-married,Prof-specialty,Own-child,White,0,0,0,22,0
14913,51,Private,9,Married-civ-spouse,Adm-clerical,Wife,White,0,2,0,40,0
14914,64,Self-emp-not-inc,10,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,23,0
14915,41,Self-emp-not-inc,9,Never-married,Exec-managerial,Not-in-family,White,1,1,0,50,0
14916,32,Private,9,Divorced,Handlers-cleaners,Unmarried,White,0,0,0,40,0
14917,31,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
14918,19,,10,Never-married,,Own-child,White,1,0,1701,19,0
14919,50,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,1,1,0,40,1
14920,48,Private,9,Married-civ-spouse,Sales,Husband,White,1,0,0,50,1
14921,56,Private,7,Married-civ-spouse,Transport-moving,Husband,White,1,0,1841,40,1
14922,46,Private,10,Divorced,Adm-clerical,Not-in-family,White,0,4447,0,40,0
14923,33,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,1
14924,28,Private,10,Never-married,Adm-clerical,Own-child,White,0,0,0,40,0
14925,31,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,1,0,40,0
14926,60,Self-emp-not-inc,16,Married-civ-spouse,Prof-specialty,Husband,White,1,7289,0,40,1
14927,50,Self-emp-not-inc,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,0
14928,43,Private,13,Never-married,Adm-clerical,Not-in-family,White,0,0,0,40,1
14929,22,Private,9,Never-married,Other-service,Unmarried,White,0,0,0,40,0
14930,48,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,1,0,40,1
14931,34,Private,10,Divorced,Adm-clerical,Not-in-family,White,0,1,0,40,0
14932,31,,10,Never-married,,Unmarried,White,1,1,0,40,0
14933,28,Private,9,Married-civ-spouse,Transport-moving,Husband,White,1,3351,0,45,0
14934,20,Private,7,Never-married,Other-service,Own-child,Black,1,0,0,40,0
14935,33,Private,9,Never-married,Craft-repair,Own-child,White,1,0,0,40,0
14936,36,?,13,Married-civ-spouse,Prof-specialty,Husband,White,1,2,0,40,0
14937,52,,9,Married-civ-spouse,,Wife,White,0,6,0,11,1
14938,23,Private,10,Never-married,Other-service,Own-child,White,1,0,0,22,0
14939,20,Private,10,Never-married,Adm-clerical,Own-child,White,0,0,0,20,0
14940,32,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,40,0
14941,33,Self-emp-not-inc,10,Never-married,,Not-in-family,White,1,0,0,18,0
14942,20,Private,10,Never-married,Adm-clerical,Own-child,White,0,0,0,19,0
14943,42,Private,13,Divorced,Exec-managerial,Not-in-family,White,0,0,0,40,0
14944,37,Private,10,Divorced,Other-service,Unmarried,White,0,0,0,40,0
14945,43,State-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,1,17825,0,40,1
14946,66,Self-emp-not-inc,14,Married-civ-spouse,Prof-specialty,Wife,White,0,15315,0,6,1
14947,23,Private,7,Never-married,Farming-fishing,Not-in-family,White,1,1,0,40,0
14948,31,Private,9,Divorced,Other-service,Not-in-family,White,0,1,0,40,0
14949,29,Private,13,Never-married,Prof-specialty,Not-in-family,White,0,7900,0,40,1
14950,30,Private,9,Separated,Craft-repair,Not-in-family,White,1,2,0,40,0
14951,53,Private,9,Divorced,Adm-clerical,Not-in-family,White,0,1,0,45,0
14952,34,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,0
14953,42,Private,13,Never-married,Exec-managerial,Not-in-family,White,0,0,0,40,0
14954,30,Private,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
14955,23,Private,9,Never-married,Other-service,Not-in-family,White,1,0,0,40,0
14956,52,Private,3,Divorced,Handlers-cleaners,Not-in-family,White,1,0,0,40,0
14957,46,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,1,14944,0,54,1
14958,50,Private,5,Never-married,Handlers-cleaners,Not-in-family,White,1,3,0,40,0
14959,30,Private,10,Never-married,Exec-managerial,Not-in-family,White,0,2,0,40,0
14960,37,Private,9,Never-married,Craft-repair,Not-in-family,White,1,1,0,50,0
14961,31,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,1,0,40,0
14962,35,Private,9,Never-married,Craft-repair,Not-in-family,White,1,2,1732,50,0
14963,36,Private,9,Divorced,Handlers-cleaners,Not-in-family,White,1,2,0,40,0
14964,40,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,40,1
14965,32,Private,13,Married-civ-spouse,Sales,Husband,White,1,0,0,45,0
14966,22,Private,9,Never-married,Other-service,Not-in-family,White,0,0,0,40,0
14967,23,Private,10,Never-married,Sales,Own-child,White,1,2,0,21,0
14968,36,Self-emp-not-inc,12,Married-civ-spouse,Sales,Husband,White,1,2,0,40,1
14969,37,Private,10,Married-civ-spouse,Craft-repair,Husband,White,1,3,0,40,1
14970,48,Private,10,Divorced,Exec-managerial,Not-in-family,White,0,0,0,40,0
14971,31,Private,10,Divorced,Farming-fishing,Husband,White,1,0,0,40,0
14972,31,Private,9,Never-married,Craft-repair,Own-child,White,1,0,0,40,0
14973,33,Private,10,Never-married,Adm-clerical,Not-in-family,White,0,0,0,40,0
14974,48,Self-emp-not-inc,10,Widowed,Prof-specialty,Unmarried,White,0,3,0,20,0
14975,32,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,40,0
14976,52,Private,7,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,1
14977,44,Private,13,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,40,0
14978,35,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,1,3,0,40,0
14979,41,Local-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,1,1,0,40,1
14980,27,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,1,0,0,40,0
14981,31,Private,10,Divorced,Exec-managerial,Not-in-family,White,1,1,0,40,0
14982,51,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
14983,29,Private,12,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,0
14984,48,Federal-gov,9,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,40,0
14985,58,Self-emp-not-inc,9,Married-civ-spouse,Other-service,Wife,White,0,0,0,18,0
14986,32,Private,10,Married-civ-spouse,Other-service,Husband,White,1,0,0,40,0
14987,49,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,1,7497,0,40,1
14988,30,Private,13,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,40,0
14989,35,Private,9,Divorced,Craft-repair,Unmarried,White,1,0,0,40,0
14990,27,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,0
14991,38,Self-emp-not-inc,13,Divorced,Prof-specialty,Not-in-family,White,1,0,0,40,0
14992,48,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,1,1,0,40,1
14993,28,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,40,1
14994,28,Private,13,Never-married,Exec-managerial,Not-in-family,White,1,1,0,40,0
14995,29,Private,9,Never-married,Transport-moving,Not-in-family,White,1,0,0,40,0
14996,60,Private,9,Divorced,Exec-managerial,Not-in-family,White,1,12,0,45,0
14997,21,Private,9,Never-married,Other-service,Own-child,White,1,2,0,21,0
14998,31,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
14999,52,Private,7,Married-civ-spouse,Machine-op-inspct,Husband,White,1,2,0,40,0
15000,49,Local-gov,16,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,1
15001,23,Private,9,Never-married,Sales,Not-in-family,White,1,1,0,50,0
15002,56,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,1,2,0,40,1
15003,20,Private,7,Never-married,Other-service,Own-child,White,0,2,0,18,0
15004,29,Private,13,Never-married,Exec-managerial,Not-in-family,White,0,0,0,40,0
15005,29,Private,13,Married-civ-spouse,Tech-support,Husband,White,1,0,0,40,1
15006,45,Local-gov,12,Widowed,Prof-specialty,Unmarried,White,0,0,0,40,0
15007,43,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,1
15008,23,Private,10,Never-married,Machine-op-inspct,Own-child,White,1,0,0,40,0
15009,32,Private,9,Never-married,Craft-repair,Not-in-family,White,1,0,0,40,0
15010,63,?,9,Widowed,?,Wife,White,0,7,0,9,0
15011,41,Local-gov,13,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,40,0
15012,42,Self-emp-not-inc,10,Divorced,Exec-managerial,Unmarried,White,1,1,0,40,0
15013,30,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,1,0,0,40,0
15014,47,Private,13,Divorced,Tech-support,Not-in-family,White,0,3,0,40,1
15015,44,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,1
15016,50,Private,13,Divorced,Exec-managerial,Not-in-family,White,0,0,0,40,0
15017,24,Private,13,Never-married,Prof-specialty,Own-child,White,0,1,0,40,0
15018,57,Self-emp-not-inc,14,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,13,1
15019,68,?,14,Widowed,Prof-specialty,Not-in-family,White,0,0,0,40,1
15020,32,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,8219,0,40,1
15021,27,Private,13,Never-married,Prof-specialty,Own-child,White,1,0,0,40,0
15022,54,Self-emp-not-inc,4,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,40,0
15023,33,Private,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,0
15024,40,Private,12,Married-civ-spouse,Prof-specialty,Wife,White,0,2,0,40,1
15025,27,Private,10,Never-married,Prof-specialty,Unmarried,White,0,0,0,40,0
15026,25,Private,5,Never-married,Priv-house-serv,Unmarried,White,0,0,0,40,0
15027,44,Private,9,Divorced,Exec-managerial,Not-in-family,White,1,0,0,40,0
15028,49,Self-emp-inc,13,Married-civ-spouse,Exec-managerial,Husband,White,1,1,0,50,1
15029,50,Private,13,Divorced,Exec-managerial,Not-in-family,White,1,1,0,40,0
15030,46,Federal-gov,13,Married-civ-spouse,Exec-managerial,Husband,White,1,7666,0,40,1
15031,34,Private,10,Separated,Exec-managerial,Not-in-family,White,0,0,0,40,0
15032,68,Self-emp-not-inc,9,Married-civ-spouse,Prof-specialty,Wife,White,0,7665,0,8,1
15033,58,Self-emp-not-inc,7,Married-civ-spouse,Sales,Husband,White,1,2,0,22,0
15034,32,Private,5,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
15035,26,Private,10,Never-married,Handlers-cleaners,Not-in-family,White,1,0,0,40,0
15036,35,Self-emp-not-inc,9,Divorced,Farming-fishing,Unmarried,White,1,0,0,40,0
15037,29,Private,10,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,1
15038,37,Self-emp-not-inc,13,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,44,0
15039,33,Private,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
15040,19,Private,9,Never-married,Handlers-cleaners,Own-child,White,1,0,0,40,0
15041,25,Private,10,Never-married,Adm-clerical,Own-child,White,0,1,0,21,0
15042,47,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,7,0,50,1
15043,39,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,1,0,40,1
15044,29,Private,10,Never-married,Exec-managerial,Not-in-family,White,1,0,0,40,0
15045,22,?,10,Never-married,?,Not-in-family,White,0,3882,0,25,0
15046,44,Local-gov,10,Married-civ-spouse,Exec-managerial,Wife,White,0,7703,0,40,1
15047,33,Private,9,Never-married,Craft-repair,Not-in-family,White,1,0,0,40,0
15048,52,Private,10,Divorced,Adm-clerical,Not-in-family,White,1,0,0,40,0
15049,18,Private,9,Never-married,Adm-clerical,Own-child,White,0,0,0,28,0
15050,31,Private,13,Never-married,Exec-managerial,Own-child,White,1,0,0,40,0
15051,36,Private,9,Divorced,Adm-clerical,Not-in-family,White,0,0,0,40,0
15052,63,Self-emp-not-inc,9,Widowed,Prof-specialty,Wife,White,0,0,0,14,0
15053,22,Private,8,Never-married,Other-service,Not-in-family,White,0,0,0,40,0
15054,22,Private,8,Never-married,Other-service,Own-child,White,0,2,0,19,0
15055,31,?,9,Divorced,?,Unmarried,White,0,0,0,40,0
15056,24,Private,9,Never-married,Handlers-cleaners,Own-child,White,1,0,0,40,0
15057,39,Self-emp-not-inc,9,Separated,Farming-fishing,Unmarried,White,1,1,0,40,0
15058,35,Private,10,Divorced,Prof-specialty,Not-in-family,White,1,0,0,40,0
15059,26,Private,13,Never-married,Tech-support,Not-in-family,White,1,4,0,45,0
15060,19,Private,9,Never-married,Adm-clerical,Own-child,White,0,1,0,19,0
15061,34,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,1,0,40,1
15062,36,Private,13,Divorced,Exec-managerial,Not-in-family,White,0,0,0,40,0
15063,23,,13,Never-married,?,Own-child,White,1,0,0,20,0
15064,27,,9,Divorced,,Not-in-family,White,0,0,0,40,0
15065,32,Private,10,Married-civ-spouse,Machine-op-inspct,Husband,White,1,3767,0,40,0
15066,45,Self-emp-not-inc,10,Married-civ-spouse,Sales,Husband,White,1,1,0,50,0
15067,56,Self-emp-not-inc,5,Widowed,Farming-fishing,Not-in-family,White,0,1,0,40,0
15068,32,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,40,0
15069,47,Federal-gov,13,Married-civ-spouse,Prof-specialty,Husband,White,1,35,0,40,0
15070,34,Private,9,Separated,Other-service,Unmarried,White,0,0,0,40,0
15071,31,Private,10,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,0
15072,36,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,1
15073,25,Private,10,Never-married,Adm-clerical,Own-child,White,0,0,0,40,0
15074,24,Private,9,Married-civ-spouse,Handlers-cleaners,Not-in-family,White,1,0,0,40,0
15075,63,Private,10,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,9,0
15076,45,Self-emp-not-inc,14,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,1
15077,27,Private,13,Never-married,Sales,Own-child,White,0,1,0,40,0
15078,32,Private,10,Divorced,Adm-clerical,Not-in-family,White,0,0,0,40,0
15079,20,Private,10,Never-married,Handlers-cleaners,Own-child,White,1,0,0,22,0
15080,30,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
15081,30,Local-gov,10,Never-married,Other-service,Not-in-family,Black,0,0,0,40,0
15082,38,Private,10,Divorced,Craft-repair,Not-in-family,White,1,0,0,40,0
15083,17,Private,10,Never-married,Prof-specialty,Own-child,White,1,0,0,9,0
15084,33,Private,13,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,40,0
15085,36,Private,9,Divorced,Machine-op-inspct,Not-in-family,White,0,1,0,40,0
15086,33,Private,10,Married-civ-spouse,Craft-repair,Not-in-family,White,1,0,0,40,0
15087,33,Private,10,Never-married,Adm-clerical,Not-in-family,White,0,0,0,40,0
15088,34,Private,13,Never-married,Tech-support,Not-in-family,White,1,2,0,40,1
15089,35,?,13,Never-married,?,Not-in-family,White,1,2,0,40,0
15090,44,Federal-gov,13,Divorced,Prof-specialty,Not-in-family,White,0,14604,0,40,1
15091,43,Private,9,Married-civ-spouse,Transport-moving,Husband,White,1,2,0,40,0
15092,35,Private,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,45,0
15093,33,Private,10,Married-civ-spouse,Other-service,Not-in-family,White,1,3,0,40,0
15094,39,Private,9,Married-civ-spouse,Other-service,Other-relative,White,0,0,0,40,0
15095,21,Private,9,Never-married,Adm-clerical,Not-in-family,White,0,1,0,40,0
15096,45,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,1,9,0,40,0
15097,54,Private,9,Widowed,Other-service,Not-in-family,White,0,0,0,24,0
15098,44,Private,9,Never-married,Craft-repair,Not-in-family,White,1,0,0,40,0
15099,32,Private,10,Divorced,Machine-op-inspct,Not-in-family,White,1,0,0,40,0
15100,31,Private,13,Married-civ-spouse,Prof-specialty,Husband,White,1,1,0,40,1
15101,42,Self-emp-not-inc,13,Married-civ-spouse,Sales,Husband,White,1,2,1933,50,0
15102,26,,9,Never-married,,Not-in-family,White,0,1,0,17,0
15103,38,Private,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,1
15104,33,Private,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
15105,32,Private,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,40,0
15106,20,,8,Never-married,,Not-in-family,White,0,2,0,25,0
15107,52,Private,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,1
15108,55,Self-emp-inc,13,Married-civ-spouse,Sales,Husband,White,1,3,0,50,1
15109,55,Private,9,Divorced,Adm-clerical,Not-in-family,White,0,4,0,40,0
15110,31,Private,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,1
15111,24,Private,9,Never-married,Other-service,Not-in-family,White,0,1,0,19,0
15112,53,Private,13,Divorced,Exec-managerial,Not-in-family,White,0,0,0,40,1
15113,47,Private,9,Separated,Adm-clerical,Not-in-family,White,0,0,0,40,0
15114,26,Private,9,Never-married,Other-service,Own-child,White,1,0,0,40,0
15115,49,Private,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,40,0
15116,59,Private,5,Married-civ-spouse,Other-service,Husband,White,1,1,0,40,0
15117,33,Private,10,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,0
15118,19,Private,10,Never-married,Sales,Own-child,White,1,0,0,11,0
15119,38,Private,10,Divorced,Exec-managerial,Not-in-family,White,1,0,0,40,0
15120,22,Private,10,Never-married,Adm-clerical,Not-in-family,White,1,0,0,40,0
15121,40,Local-gov,12,Married-civ-spouse,Prof-specialty,Wife,White,0,0,0,15,1
15122,27,Private,9,Divorced,Sales,Unmarried,White,0,0,0,29,0
15123,55,Private,10,Divorced,Adm-clerical,Not-in-family,White,0,16,0,40,0
15124,68,Private,9,Divorced,Exec-managerial,Not-in-family,White,0,0,0,40,0
15125,29,Private,9,Never-married,Sales,Not-in-family,White,1,3,0,40,0
15126,25,Private,13,Never-married,Handlers-cleaners,Own-child,White,1,0,0,40,0
15127,29,Private,10,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,40,1
15128,31,?,9,Divorced,?,Wife,White,0,0,0,40,0
15129,61,Private,9,Widowed,Priv-house-serv,Unmarried,White,0,0,0,22,0
15130,30,Private,12,Married-civ-spouse,Sales,Husband,White,1,1,1969,40,1
15131,17,Self-emp-not-inc,7,Never-married,Farming-fishing,Own-child,White,1,1,0,40,0
15132,35,Private,10,Married-civ-spouse,Protective-serv,Husband,White,1,0,0,40,1
15133,29,Private,13,Never-married,Prof-specialty,Unmarried,White,0,0,0,40,0
15134,33,Self-emp-not-inc,9,Married-civ-spouse,Sales,Husband,White,1,0,0,40,0
15135,48,Private,10,Divorced,Adm-clerical,Not-in-family,White,0,4253,0,40,0
15136,30,Private,9,Separated,Machine-op-inspct,Unmarried,White,1,0,0,40,0
15137,20,Private,9,Never-married,Sales,Own-child,White,1,0,0,12,0
15138,38,Private,9,Never-married,Other-service,Not-in-family,White,0,1,0,40,0
15139,29,Private,9,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,40,0
15140,21,,9,Never-married,,Own-child,White,0,0,0,20,0
15141,38,Local-gov,13,Divorced,Prof-specialty,Not-in-family,White,0,0,0,40,0
15142,60,,9,Divorced,,Not-in-family,White,1,0,1960,40,0
15143,47,Private,10,Divorced,Exec-managerial,Not-in-family,White,0,1,0,40,0
15144,18,Private,7,Never-married,Handlers-cleaners,Own-child,White,1,0,0,40,0
15145,33,Self-emp-not-inc,9,Married-civ-spouse,Craft-repair,Husband,White,1,1,0,40,0
15146,32,Private,13,Married-civ-spouse,Sales,Husband,White,1,0,0,40,0
15147,43,Private,10,Divorced,Machine-op-inspct,Not-in-family,White,1,0,0,40,0
15148,21,Private,13,Never-married,Prof-specialty,Own-child,White,1,0,0,40,0
15149,28,Private,10,Never-married,Craft-repair,Not-in-family,White,1,0,0,40,0
15150,27,Private,10,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,40,0
