,age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
13680,31,Private,98530,13,Never-married,Exec-managerial,Not-in-family,White,1,11,0,21,France,0
13681,40,Private,131010,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,40,United-States,0
13682,51,Private,186495,13,Never-married,Sales,Own-child,White,1,9,0,40,United-States,0
13683,26,Private,444864,9,Separated,Adm-clerical,Wife,White,0,3,0,40,United-States,0
13684,59,Private,119698,13,Married-civ-spouse,Exec-managerial,Husband,White,1,18,0,54,United-States,0
13685,29,Private,268014,13,Married-civ-spouse,Exec-managerial,Husband,White,1,18,0,40,Iran,0
13686,25,Private,157767,9,Divorced,Machine-op-inspct,Own-child,White,1,8,0,40,India,0
13687,40,Self-emp-inc,212604,14,Divorced,Prof-specialty,Not-in-family,White,0,3310,1,50,,0
13688,54,Private,198038,9,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,40,United-States,0
13689,33,Private,192203,9,Married-civ-spouse,Handlers-cleaners,Not-in-family,Other,1,0,1,40,United-States,0
13690,21,Local-gov,97811,13,Never-married,Other-service,Own-child,White,0,0,1,42,Guatemala,0
13691,24,?,235234,10,Married-AF-spouse,Adm-clerical,Wife,Black,0,0,0,21,United-States,0
13692,52,Private,272479,10,Never-married,Adm-clerical,Unmarried,Black,0,10,0,40,United-States,0
13693,43,Private,164243,3,Separated,Other-service,Other-relative,White,0,0,0,40,Puerto-Rico,0
13694,25,Private,187998,13,Never-married,Exec-managerial,Not-in-family,White,1,8,0,50,France,0
13695,30,Private,155719,6,Never-married,Armed-Forces,Own-child,White,0,0,0,40,United-States,0
13696,42,Private,116832,9,Divorced,Adm-clerical,Not-in-family,White,0,0,0,40,United-States,0
13697,39,Private,291620,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,40,Mexico,0
13698,31,Federal-gov,101243,14,Divorced,Prof-specialty,Husband,Black,0,30,0,40,United-States,0
13699,35,Self-emp-inc,200885,13,Married-civ-spouse,Exec-managerial,Husband,White,0,7527,0,55,United-States,0
13700,21,?,202654,7,Never-married,?,Own-child,White,0,12,0,30,Honduras,0
13701,53,Local-gov,170296,14,Separated,Other-service,Unmarried,White,1,0,0,13,Canada,0
13702,21,Private,180344,9,Never-married,Other-service,Own-child,White,0,0,0,30,United-States,0
13703,26,Local-gov,219170,10,Married-civ-spouse,Sales,Unmarried,White,0,3291,0,40,United-States,0
13704,37,Private,193986,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,United-States,0
13705,35,Private,112050,10,Never-married,Other-service,Own-child,White,0,0,0,40,United-States,0
13706,43,Private,255749,11,Married-spouse-absent,Exec-managerial,Unmarried,Black,0,0,0,53,Jamaica,0
13707,29,Local-gov,114163,13,Married-civ-spouse,Machine-op-inspct,Unmarried,Black,0,6,0,40,Iran,0
13708,24,Private,327412,7,Never-married,Tech-support,Unmarried,Asian-Pac-Islander,0,14,0,36,Vietnam,0
13709,57,,124680,10,Never-married,,Own-child,White,0,0,0,9,United-States,0
13710,40,Private,133562,10,Married-civ-spouse,Transport-moving,Husband,White,1,13,0,42,United-States,0
13711,32,Private,102821,13,Never-married,Prof-specialty,Not-in-family,White,1,27,0,60,United-States,0
13712,40,Private,441618,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,2,0,40,United-States,0
13713,43,Private,227534,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,7656,1664,40,United-States,0
13714,29,State-gov,170497,13,Married-civ-spouse,Exec-managerial,Husband,White,1,4214,0,50,United-States,0
13715,19,Private,157884,7,Separated,Farming-fishing,Not-in-family,White,1,0,0,49,United-States,0
13716,43,Private,87864,9,Married-civ-spouse,Craft-repair,Husband,Black,1,0,0,40,United-States,0
13717,32,Private,243763,9,Separated,Craft-repair,Other-relative,White,0,4200,0,42,Mexico,0
13718,39,State-gov,205598,11,Divorced,Sales,Other-relative,White,0,0,0,40,Dominican-Republic,0
13719,37,Private,91404,12,Married-spouse-absent,Prof-specialty,Not-in-family,Amer-Indian-Eskimo,0,0,0,40,Canada,0
13720,28,Private,186666,4,Married-spouse-absent,Prof-specialty,Wife,White,0,0,0,35,El-Salvador,0
13721,50,Private,130074,10,Divorced,Sales,Not-in-family,White,0,0,0,45,United-States,0
13722,36,Private,102839,9,Married-civ-spouse,Adm-clerical,Husband,Black,1,5,1,40,United-States,0
13723,40,Private,181802,9,Married-civ-spouse,Other-service,Own-child,Black,1,5,0,40,United-States,0
13724,58,,120559,9,Divorced,Exec-managerial,Unmarried,White,0,0,0,36,United-States,0
13725,24,State-gov,76908,13,Never-married,Prof-specialty,Not-in-family,White,0,20,0,40,United-States,0
13726,47,Private,79915,9,Divorced,Exec-managerial,Unmarried,White,0,0,0,40,United-States,0
13727,18,Private,222318,7,Never-married,Other-service,Other-relative,Black,1,0,0,61,United-States,0
13728,28,Private,30066,13,Never-married,Transport-moving,Own-child,White,1,3,0,50,United-States,0
13729,34,Private,194782,10,Married-civ-spouse,Protective-serv,Husband,Black,1,0,0,22,United-States,0
13730,75,?,143995,9,Widowed,?,Own-child,White,0,0,0,30,United-States,0
13731,28,Private,192087,7,Married-civ-spouse,Handlers-cleaners,Husband,White,1,1,0,40,United-States,0
13732,45,Local-gov,202411,11,Divorced,Exec-managerial,Not-in-family,White,0,3068,0,50,United-States,0
13733,38,Private,89520,13,Married-civ-spouse,Other-service,Husband,Other,1,0,0,40,?,0
13734,20,Private,157003,6,Never-married,Other-service,Not-in-family,Black,0,1,0,40,United-States,0
13735,33,Self-emp-not-inc,82868,9,Married-spouse-absent,Farming-fishing,Own-child,White,1,0,0,30,United-States,0
13736,30,Self-emp-not-inc,547796,9,Never-married,Protective-serv,Own-child,Black,1,11,1,22,Ecuador,0
13737,42,Local-gov,342212,13,Married-civ-spouse,Handlers-cleaners,Husband,White,1,18,0,40,United-States,0
13738,41,Local-gov,88215,10,Married-civ-spouse,Armed-Forces,Husband,White,1,0,0,50,United-States,0
13739,43,Private,172159,10,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,40,United-States,0
13740,37,Private,214601,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,Mexico,0
13741,31,Local-gov,108022,6,Never-married,Sales,Own-child,White,1,0,0,35,United-States,0
13742,37,Private,145610,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,45,United-States,0
13743,58,Private,187503,9,Married-civ-spouse,Exec-managerial,Husband,White,1,3122,1847,22,United-States,0
13744,32,?,87808,7,Married-civ-spouse,Transport-moving,Husband,Black,1,4052,1750,40,Jamaica,0
13745,26,Without-pay,40853,13,Never-married,Tech-support,Own-child,White,0,4,1,20,United-States,0
13746,26,Private,198607,13,Married-civ-spouse,Tech-support,Husband,White,0,9,0,40,United-States,0
13747,40,Private,194529,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,40,United-States,0
13748,50,Private,164210,9,Never-married,Machine-op-inspct,Unmarried,White,0,5,0,40,United-States,0
13749,28,Private,195088,13,Never-married,Sales,Own-child,White,0,9,0,40,United-States,0
13750,20,Private,105476,9,Never-married,Adm-clerical,Own-child,White,0,0,0,40,United-States,0
13751,41,Private,237464,14,Divorced,Exec-managerial,Unmarried,White,0,11,0,50,United-States,0
13752,26,Private,189937,13,Married-civ-spouse,Transport-moving,Husband,White,1,14,0,40,United-States,0
13753,27,Private,365269,7,Married-AF-spouse,Other-service,Own-child,White,0,14,0,21,United-States,0
13754,40,Self-emp-not-inc,125916,10,Separated,Sales,Not-in-family,Other,0,0,1,40,Mexico,0
13755,36,Private,181541,9,Married-spouse-absent,Farming-fishing,Not-in-family,White,0,0,0,40,Puerto-Rico,0
13756,35,Private,176581,10,Separated,Sales,Unmarried,White,0,6,0,51,United-States,0
13757,27,Self-emp-not-inc,191286,14,Married-civ-spouse,Other-service,Husband,White,1,5,1906,40,United-States,0
13758,37,Federal-gov,125472,7,Never-married,Adm-clerical,Own-child,White,1,0,0,40,United-States,0
13759,20,Private,206354,16,Separated,Other-service,Not-in-family,White,1,0,0,40,Mexico,0
13760,63,Self-emp-not-inc,194420,9,Married-civ-spouse,Exec-managerial,Husband,White,1,8,0,40,United-States,0
13761,36,Private,116347,11,Never-married,Adm-clerical,Own-child,Black,0,0,0,39,United-States,0
13762,35,Federal-gov,199099,14,Married-civ-spouse,Adm-clerical,Husband,White,1,2,0,40,United-States,0
13763,21,Private,194176,9,Never-married,Handlers-cleaners,Own-child,White,0,0,0,22,United-States,0
13764,35,Private,148519,13,Married-civ-spouse,Exec-managerial,Husband,White,1,3,0,55,United-States,0
13765,19,Private,176384,10,Never-married,Sales,Own-child,Amer-Indian-Eskimo,0,2,0,20,United-States,0
13766,48,Private,249912,10,Married-spouse-absent,Handlers-cleaners,Unmarried,White,1,0,1,35,Mexico,0
13767,30,Federal-gov,112675,9,Divorced,Other-service,Not-in-family,Amer-Indian-Eskimo,1,8,0,40,United-States,0
13768,28,Private,105994,13,Married-civ-spouse,Exec-managerial,Husband,White,1,6,0,50,United-States,0
13769,36,Private,194800,10,Married-civ-spouse,Sales,Own-child,White,0,6,1944,40,United-States,0
13770,25,Private,198308,10,Married-AF-spouse,Other-service,Wife,White,0,0,0,20,United-States,0
13771,41,Local-gov,180760,9,Separated,Other-service,Wife,White,0,8,0,40,United-States,0
13772,46,Local-gov,141603,10,Divorced,Adm-clerical,Unmarried,Black,0,0,0,40,United-States,0
13773,39,State-gov,80552,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,1,8037,2078,40,India,0
13774,36,Private,176236,13,Married-civ-spouse,Tech-support,Husband,White,1,12,0,40,United-States,0
13775,39,Private,227588,9,Never-married,Transport-moving,Own-child,White,1,0,1,40,United-States,0
13776,24,Local-gov,85507,7,Married-civ-spouse,Handlers-cleaners,Own-child,White,1,24,1,40,United-States,0
13777,53,Private,283725,6,Married-civ-spouse,Machine-op-inspct,Other-relative,Black,1,22,0,40,Laos,0
13778,50,Local-gov,184463,14,Married-civ-spouse,Protective-serv,Husband,White,1,47,0,40,United-States,0
13779,43,Private,126226,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,14,1,55,United-States,0
13780,27,Private,201733,6,Never-married,Farming-fishing,Own-child,White,1,21,0,52,United-States,0
13781,21,Private,90561,10,Never-married,Sales,Other-relative,White,0,2,0,36,United-States,0
13782,44,Local-gov,198790,14,Married-civ-spouse,Exec-managerial,Husband,White,1,1,0,40,United-States,0
13783,33,Private,44831,9,Married-civ-spouse,Transport-moving,Husband,White,1,11,0,40,United-States,0
13784,23,Private,96734,10,Never-married,Handlers-cleaners,Own-child,White,1,17,0,40,Haiti,0
13785,57,Self-emp-not-inc,140399,9,Divorced,Exec-managerial,Not-in-family,White,0,0,0,40,United-States,0
13786,37,State-gov,246385,10,Never-married,Sales,Not-in-family,White,0,3,0,21,Puerto-Rico,0
13787,54,Private,121749,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,1,17,0,45,England,0
13788,29,Private,118602,10,Never-married,Other-service,Own-child,White,1,0,0,68,United-States,0
13789,20,Private,170468,9,Never-married,Machine-op-inspct,Own-child,White,0,0,0,40,United-States,0
13790,57,Private,292195,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,United-States,0
13791,28,Private,100006,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,16,0,40,United-States,0
13792,62,?,215279,7,Widowed,?,Not-in-family,Black,0,20,1,21,Cambodia,0
13793,50,Private,116824,14,Married-civ-spouse,Exec-managerial,Husband,White,1,28,0,55,United-States,0
13794,28,Private,222218,13,Never-married,Priv-house-serv,Own-child,Asian-Pac-Islander,0,0,0,23,Philippines,0
13795,28,Private,78154,13,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,45,United-States,0
13796,24,Private,101901,13,Never-married,Exec-managerial,Not-in-family,White,0,0,0,40,United-States,0
13797,21,Private,183231,7,Never-married,Handlers-cleaners,Own-child,Other,0,0,0,40,Guatemala,0
13798,36,Private,192555,9,Separated,Other-service,Own-child,Black,0,18,0,40,United-States,0
13799,32,Private,107495,7,Married-civ-spouse,Sales,Wife,White,0,2,0,40,United-States,0
13800,33,Self-emp-inc,98114,13,Married-civ-spouse,Exec-managerial,Husband,White,1,32,1828,40,United-States,0
13801,33,Federal-gov,332389,11,Never-married,Sales,Not-in-family,Black,0,0,0,58,United-States,0
13802,72,Private,187384,11,Never-married,Machine-op-inspct,Wife,White,0,0,0,49,Haiti,0
13803,24,Private,112742,9,Never-married,Handlers-cleaners,Not-in-family,White,1,28,1,40,United-States,0
13804,40,Local-gov,237077,14,Divorced,Exec-managerial,Not-in-family,White,0,9,0,40,United-States,0
13805,34,?,101493,9,Married-civ-spouse,,Other-relative,Asian-Pac-Islander,1,26,0,40,Canada,0
13806,21,Private,233170,7,Never-married,?,Own-child,Black,1,0,0,48,United-States,0
13807,47,Private,160976,13,Never-married,Prof-specialty,Not-in-family,White,0,25,0,50,United-States,0
13808,58,Private,196090,11,Divorced,Machine-op-inspct,Not-in-family,White,0,0,0,40,United-States,0
13809,41,?,166139,9,Widowed,?,Not-in-family,White,0,27,1,23,Poland,0
13810,34,Private,77968,13,Married-civ-spouse,Tech-support,Husband,White,1,7,1,30,United-States,0
13811,59,,319368,10,Married-civ-spouse,,Husband,White,1,0,1736,30,United-States,0
13812,32,Self-emp-inc,150582,14,Married-civ-spouse,Exec-managerial,Husband,Asian-Pac-Islander,1,0,0,40,India,0
13813,28,Federal-gov,79397,10,Never-married,Other-service,Own-child,Black,0,0,0,21,United-States,0
13814,20,Local-gov,285413,7,Never-married,Craft-repair,Not-in-family,White,1,0,0,40,United-States,0
13815,32,Private,137930,7,Never-married,Other-service,Unmarried,Black,1,7,0,40,United-States,0
13816,19,Self-emp-inc,188887,10,Never-married,Other-service,Other-relative,White,0,17,0,14,United-States,0
13817,43,Private,231257,13,Married-civ-spouse,Prof-specialty,Husband,White,1,8,0,40,United-States,0
13818,19,Private,234579,9,Never-married,Machine-op-inspct,Own-child,White,0,0,0,40,United-States,0
13819,33,Private,84529,9,Never-married,Transport-moving,Not-in-family,White,0,6,1,40,United-States,0
13820,33,Local-gov,79373,7,Married-civ-spouse,Other-service,Own-child,White,1,17,0,21,India,0
13821,32,Private,67934,9,Married-civ-spouse,Other-service,Other-relative,White,0,23,0,20,Mexico,0
13822,37,,62692,9,Divorced,,Unmarried,White,0,16,0,40,United-States,0
13823,40,Private,252212,10,Separated,Exec-managerial,Unmarried,Black,1,0,0,48,United-States,0
13824,76,Private,106610,13,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,45,United-States,0
13825,32,Private,190593,9,Married-civ-spouse,Other-service,Wife,White,0,14,0,32,United-States,0
13826,43,Private,194205,13,Married-civ-spouse,Armed-Forces,Husband,White,1,2884,0,55,United-States,0
13827,37,Private,178514,13,Never-married,Sales,Own-child,White,0,0,0,60,United-States,0
13828,19,,178961,8,Married-civ-spouse,Other-service,Husband,White,1,0,0,14,United-States,0
13829,29,Private,350890,13,Married-civ-spouse,Exec-managerial,Husband,Black,1,4,0,50,Ireland,0
13830,52,Private,59752,10,Married-civ-spouse,Tech-support,Husband,White,1,31,0,40,United-States,0
13831,32,Private,101217,9,Married-civ-spouse,Exec-managerial,Husband,White,1,12,0,40,United-States,0
13832,46,Federal-gov,208733,7,Never-married,Other-service,Not-in-family,White,0,9,0,40,United-States,0
13833,57,Private,234154,9,Married-spouse-absent,Machine-op-inspct,Unmarried,Asian-Pac-Islander,0,0,0,23,Jamaica,0
13834,32,Self-emp-not-inc,87287,9,Divorced,Other-service,Not-in-family,White,1,0,0,37,United-States,0
13835,29,Self-emp-not-inc,327554,14,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,40,China,0
13836,27,Private,281081,13,Never-married,Sales,Own-child,White,1,3,0,40,Columbia,0
13837,34,Private,193097,9,Never-married,Handlers-cleaners,Husband,Black,1,11,0,40,United-States,0
13838,41,Federal-gov,113431,10,Widowed,Protective-serv,Not-in-family,White,0,0,0,40,United-States,0
13839,40,Private,226101,9,Divorced,Sales,Other-relative,White,0,0,0,40,Vietnam,0
13840,27,Private,240527,10,Never-married,Adm-clerical,Unmarried,White,0,0,0,40,United-States,0
13841,23,Private,84736,13,Married-civ-spouse,Exec-managerial,Wife,White,0,0,1,50,Greece,0
13842,37,Self-emp-not-inc,107030,7,Divorced,Exec-managerial,Not-in-family,White,1,0,0,40,United-States,0
13843,36,Private,509605,6,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,56,United-States,0
13844,63,Without-pay,37935,9,Married-civ-spouse,Prof-specialty,Husband,White,1,18,1996,40,United-States,0
13845,34,Private,393193,5,Separated,Adm-clerical,Own-child,Black,0,8,0,40,Hong,0
13846,21,Private,92472,10,Divorced,Farming-fishing,Not-in-family,White,0,0,1,40,United-States,0
13847,37,Private,123205,7,Widowed,Adm-clerical,Not-in-family,White,0,12,0,40,United-States,0
13848,36,Private,172683,11,Married-civ-spouse,Craft-repair,Husband,White,1,16,1782,40,United-States,0
13849,54,Private,135832,13,Married-civ-spouse,Protective-serv,Husband,White,1,14930,1726,50,United-States,0
13850,51,,162318,10,Widowed,,Not-in-family,White,0,27,0,35,United-States,0
13851,40,Self-emp-not-inc,149751,9,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,1,0,0,40,United-States,0
13852,31,Private,243464,10,Separated,Other-service,Husband,White,1,11,0,40,Hong,0
13853,65,,200651,9,Married-civ-spouse,,Husband,White,0,14,0,19,United-States,0
13854,60,Private,150727,9,Married-civ-spouse,Adm-clerical,Husband,White,1,16,0,40,United-States,0
13855,42,?,170021,6,Never-married,Transport-moving,Other-relative,White,1,4,0,62,United-States,0
13856,84,?,118895,6,Widowed,?,Not-in-family,White,0,9,0,12,United-States,0
13857,58,Private,110251,9,Divorced,Protective-serv,Not-in-family,White,1,0,0,40,United-States,0
13858,58,Private,154305,14,Married-civ-spouse,Exec-managerial,Husband,White,1,28,0,40,United-States,0
13859,38,Private,116349,9,Divorced,Machine-op-inspct,Unmarried,White,0,28,0,40,United-States,0
13860,73,?,136189,9,Widowed,?,Wife,White,0,10,0,20,United-States,0
13861,36,Local-gov,193339,14,Married-civ-spouse,Exec-managerial,Husband,Black,1,12,0,10,United-States,0
13862,71,State-gov,172845,10,Married-civ-spouse,?,Other-relative,Black,0,8,0,40,Hong,0
13863,22,Private,187771,10,Divorced,Sales,Unmarried,White,0,24,0,19,United-States,0
13864,47,Private,99122,9,Divorced,Other-service,Unmarried,White,0,14,0,40,United-States,0
13865,35,Private,249449,7,Never-married,Machine-op-inspct,Unmarried,White,0,8,0,40,United-States,0
13866,27,Private,100983,6,Separated,Tech-support,Not-in-family,White,1,5,0,66,United-States,0
13867,34,Private,341117,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,40,United-States,0
13868,35,Private,81993,13,Divorced,Exec-managerial,Unmarried,White,0,23,0,45,United-States,0
13869,33,Private,173610,3,Married-civ-spouse,Transport-moving,Wife,White,0,0,0,32,United-States,0
13870,52,Private,107593,13,Divorced,Adm-clerical,Husband,White,0,0,0,18,United-States,0
13871,29,Private,160037,10,Never-married,Handlers-cleaners,Own-child,White,1,0,1,40,Nicaragua,0
13872,21,Local-gov,89614,13,Never-married,Prof-specialty,Not-in-family,Black,0,4,0,40,United-States,0
13873,75,Private,223168,13,Married-civ-spouse,Exec-managerial,Husband,Black,1,2,0,40,United-States,0
