,age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country,income
24445,28,Private,236421,9,Married-civ-spouse,Other-service,Unmarried,White,0,0,0,8,United-States,0
24446,61,?,161359,12,Married-civ-spouse,Other-service,Wife,White,1,0,0,8,United-States,0
24447,35,Local-gov,56414,9,Widowed,Protective-serv,Unmarried,White,0,0,0,34,United-States,0
24448,34,Private,234169,13,Married-civ-spouse,Exec-managerial,Wife,White,0,0,0,40,United-States,0
24449,25,Private,183532,12,Never-married,Adm-clerical,Not-in-family,White,1,0,0,59,Puerto-Rico,0
24450,37,Private,212783,13,Never-married,Exec-managerial,Husband,White,1,0,2145,40,United-States,0
24451,28,Private,188622,13,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,0,0,0,40,Puerto-Rico,0
24452,21,Private,139777,13,Never-married,Sales,Own-child,White,0,0,0,40,Japan,0
24453,64,,178606,9,Married-civ-spouse,,Husband,White,1,0,2006,20,United-States,0
24454,23,Private,296407,9,Divorced,Tech-support,Not-in-family,White,0,0,0,40,Vietnam,0
24455,65,Private,189213,4,Married-civ-spouse,Exec-managerial,Husband,Other,1,0,0,9,United-States,0
24456,39,Private,351140,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,2153,40,United-States,0
24457,36,Private,164882,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,United-States,0
24458,55,?,310171,9,Married-civ-spouse,?,Husband,White,1,0,0,13,United-States,0
24459,36,Private,217464,10,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,United-States,0
24460,46,Private,266747,9,Divorced,Craft-repair,Not-in-family,White,1,0,0,45,United-States,0
24461,53,Without-pay,188124,9,Never-married,Other-service,Not-in-family,White,1,0,0,21,United-States,0
24462,59,Federal-gov,243847,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
24463,22,Private,409745,7,Never-married,Other-service,Other-relative,White,1,0,0,21,Scotland,0
24464,21,Private,106314,10,Never-married,Exec-managerial,Not-in-family,White,1,0,0,59,United-States,0
24465,32,Private,469018,12,Never-married,Adm-clerical,Unmarried,Black,0,0,0,40,United-States,0
24466,32,Private,141837,9,Married-civ-spouse,Machine-op-inspct,Husband,White,1,0,0,40,United-States,0
24467,43,Private,261276,9,Married-civ-spouse,Exec-managerial,Husband,White,0,0,1332,37,United-States,0
24468,46,Self-emp-inc,207386,14,Married-civ-spouse,Prof-specialty,Not-in-family,Asian-Pac-Islander,1,0,2146,40,India,0
24469,39,Private,113318,9,Married-civ-spouse,Farming-fishing,Husband,White,1,0,0,63,United-States,0
24470,35,?,347402,9,Married-civ-spouse,?,Husband,White,1,0,2520,64,South,0
24471,53,Private,314059,9,Divorced,Craft-repair,Not-in-family,White,0,0,0,50,United-States,0
24472,26,Private,260661,14,Never-married,Machine-op-inspct,Not-in-family,Other,1,0,0,40,United-States,0
24473,19,Private,237138,7,Never-married,Adm-clerical,Not-in-family,Other,1,0,0,32,Mexico,0
24474,65,,228949,9,Married-civ-spouse,,Husband,White,1,0,0,58,United-States,0
24475,24,Private,181607,9,Divorced,Other-service,Not-in-family,White,0,0,0,40,United-States,0
24476,67,?,234600,14,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,1,0,0,50,Guatemala,0
24477,28,Federal-gov,163474,10,Never-married,Prof-specialty,Own-child,White,1,0,0,25,United-States,0
24478,40,Private,240980,11,Divorced,Exec-managerial,Not-in-family,White,1,0,0,50,Mexico,0
24479,65,,369804,7,Separated,,Unmarried,White,1,0,2562,20,United-States,0
24480,45,Self-emp-not-inc,177501,11,Divorced,Sales,Not-in-family,White,0,0,0,40,United-States,0
24481,29,Private,128573,13,Never-married,Prof-specialty,Not-in-family,White,1,0,0,50,United-States,0
24482,60,?,208090,7,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,33,United-States,0
24483,61,Private,83559,10,Never-married,Other-service,Not-in-family,White,0,0,0,20,United-States,0
24484,21,Private,224051,9,Never-married,Sales,Unmarried,White,0,0,0,40,United-States,0
24485,51,Self-emp-not-inc,423989,4,Married-AF-spouse,Other-service,Not-in-family,White,0,0,0,33,United-States,0
24486,24,Private,222939,9,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,0,0,1910,37,China,0
24487,53,Private,112989,12,Married-civ-spouse,Sales,Husband,Asian-Pac-Islander,0,0,0,33,Thailand,0
24488,51,Self-emp-inc,168852,13,Married-civ-spouse,Exec-managerial,Husband,White,1,9493,2894,50,United-States,0
24489,36,Private,160491,14,Never-married,Prof-specialty,Not-in-family,White,0,0,0,45,United-States,0
24490,41,Private,340371,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
24491,60,?,281497,9,Married-civ-spouse,Sales,Husband,White,1,0,0,40,United-States,0
24492,19,Federal-gov,355560,10,Married-civ-spouse,Adm-clerical,Wife,White,1,0,0,38,United-States,0
24493,24,Self-emp-not-inc,185342,9,Married-spouse-absent,Adm-clerical,Not-in-family,White,1,0,0,40,United-States,0
24494,26,Private,183365,9,Never-married,Adm-clerical,Own-child,White,1,0,0,50,United-States,0
24495,49,State-gov,339289,14,Never-married,Exec-managerial,Not-in-family,Black,1,0,0,12,United-States,0
24496,22,Local-gov,266763,4,Never-married,Adm-clerical,Own-child,Other,0,0,0,40,India,0
24497,41,Private,198487,8,Never-married,Other-service,Other-relative,White,1,0,0,15,United-States,0
24498,44,Private,198271,9,Divorced,Transport-moving,Unmarried,White,0,0,0,36,United-States,0
24499,33,Private,297584,9,Married-civ-spouse,Protective-serv,Husband,White,1,0,0,40,United-States,0
24500,27,State-gov,297098,14,Never-married,Prof-specialty,Not-in-family,White,0,0,0,53,United-States,0
24501,42,Private,169008,14,Married-spouse-absent,Prof-specialty,Not-in-family,White,0,0,0,45,United-States,0
24502,39,Local-gov,190292,10,Never-married,Adm-clerical,Not-in-family,White,0,0,0,10,United-States,0
24503,54,Private,50955,9,Married-civ-spouse,Other-service,Husband,White,1,0,0,40,United-States,0
24504,25,Private,201738,10,Never-married,Prof-specialty,Own-child,White,1,0,0,57,United-States,0
24505,48,Private,117608,9,Never-married,Sales,Unmarried,White,0,0,0,40,United-States,0
24506,26,Private,369986,14,Never-married,Sales,Not-in-family,White,1,0,0,21,United-States,0
24507,63,Private,149543,9,Married-civ-spouse,Other-service,Husband,White,1,0,0,36,United-States,0
24508,39,Private,109065,9,Married-civ-spouse,Adm-clerical,Husband,White,1,0,0,50,United-States,0
24509,26,Private,379452,9,Never-married,Adm-clerical,Unmarried,White,0,0,0,35,Columbia,0
24510,56,Self-emp-inc,230243,13,Never-married,Prof-specialty,Unmarried,White,1,7454,0,55,United-States,0
24511,45,Private,181827,13,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,34,United-States,0
24512,47,Federal-gov,170253,9,Divorced,Other-service,Unmarried,White,0,0,0,40,United-States,0
24513,37,Private,259427,9,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,0,0,0,40,El-Salvador,0
24514,33,Self-emp-not-inc,342139,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,2367,50,United-States,0
24515,18,Self-emp-not-inc,188769,10,Divorced,Farming-fishing,Not-in-family,White,0,0,0,36,United-States,0
24516,47,Private,200525,9,Married-civ-spouse,Adm-clerical,Husband,White,1,0,1597,56,United-States,0
24517,33,Local-gov,211226,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,40,United-States,0
24518,47,Federal-gov,250010,9,Married-civ-spouse,Craft-repair,Unmarried,Amer-Indian-Eskimo,1,0,0,59,United-States,0
24519,36,Private,216063,10,Divorced,Sales,Unmarried,White,0,0,0,40,United-States,0
24520,58,Private,298235,9,Never-married,Craft-repair,Not-in-family,White,1,0,0,50,United-States,0
24521,21,Self-emp-not-inc,117028,13,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,60,United-States,0
24522,63,Private,90249,9,Married-spouse-absent,Machine-op-inspct,Husband,White,1,0,0,12,Canada,0
24523,23,Local-gov,288728,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,1652,40,United-States,0
24524,60,Private,187593,12,Married-civ-spouse,?,Husband,Other,1,0,0,67,Ireland,0
24525,18,Private,130490,7,Never-married,Handlers-cleaners,Own-child,White,1,0,0,16,United-States,0
24526,37,Private,185441,9,Married-civ-spouse,Sales,Husband,White,1,0,0,45,United-States,0
24527,25,State-gov,159351,13,Never-married,Prof-specialty,Husband,White,1,0,1073,40,England,0
24528,26,Private,347131,9,Married-civ-spouse,Other-service,Wife,White,0,0,0,37,United-States,0
24529,37,Private,276397,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,1,0,0,45,Philippines,0
24530,41,Federal-gov,66316,14,Never-married,Prof-specialty,Not-in-family,White,0,0,0,40,United-States,0
24531,18,Private,305141,9,Never-married,Exec-managerial,Own-child,White,1,0,0,40,United-States,0
24532,28,Private,247535,9,Divorced,Machine-op-inspct,Not-in-family,White,1,0,0,40,United-States,0
24533,26,Without-pay,164791,10,Married-civ-spouse,Craft-repair,Other-relative,White,1,0,1627,50,United-States,0
24534,26,Private,98195,10,Never-married,Sales,Not-in-family,White,0,0,0,40,United-States,0
24535,36,Private,184646,9,Never-married,Other-service,Other-relative,White,0,0,0,40,United-States,0
24536,57,Private,105983,4,Widowed,Sales,Own-child,Black,0,0,0,25,United-States,0
24537,50,Private,326166,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
24538,46,Private,104063,9,Married-civ-spouse,Tech-support,Husband,White,1,0,0,63,United-States,0
24539,23,State-gov,293918,10,Never-married,Exec-managerial,Own-child,Asian-Pac-Islander,0,0,1955,40,Iran,0
24540,48,Private,308432,13,Divorced,Prof-specialty,Not-in-family,White,1,0,1535,56,United-States,0
24541,21,Federal-gov,252850,10,Never-married,Adm-clerical,Own-child,White,0,0,0,40,United-States,0
24542,29,Private,174235,13,Married-civ-spouse,Exec-managerial,Wife,White,0,0,0,71,United-States,0
24543,55,Self-emp-inc,162664,16,Married-civ-spouse,Exec-managerial,Not-in-family,White,1,0,0,50,United-States,0
24544,31,Private,106525,7,Never-married,Exec-managerial,Own-child,White,0,0,0,40,United-States,0
24545,25,Private,272203,9,Separated,Tech-support,Husband,White,0,0,0,40,United-States,0
24546,49,Local-gov,172759,14,Divorced,Prof-specialty,Not-in-family,White,0,0,0,60,United-States,0
24547,53,Private,147339,9,Married-civ-spouse,Sales,Other-relative,Asian-Pac-Islander,0,0,0,40,El-Salvador,0
24548,55,Self-emp-not-inc,216685,13,Married-civ-spouse,Exec-managerial,Husband,White,1,7093,0,59,United-States,0
24549,22,Private,282905,9,Never-married,Handlers-cleaners,Own-child,White,1,0,0,40,United-States,0
24550,59,Self-emp-inc,46256,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,50,United-States,0
24551,63,Without-pay,192603,9,Married-spouse-absent,Sales,Other-relative,Black,1,0,1698,40,United-States,0
24552,57,Private,194116,10,Widowed,Other-service,Not-in-family,White,0,0,0,32,Germany,0
24553,43,State-gov,66123,14,Never-married,Protective-serv,Not-in-family,White,1,0,0,57,United-States,0
24554,36,Private,287422,4,Married-civ-spouse,Farming-fishing,Not-in-family,Other,1,0,0,40,Mexico,0
24555,41,Private,172544,9,Married-civ-spouse,Craft-repair,Wife,White,0,0,0,40,United-States,0
24556,44,Private,248329,10,Divorced,Prof-specialty,Not-in-family,Black,0,0,0,40,United-States,0
24557,61,Private,177537,10,Married-civ-spouse,Prof-specialty,Husband,Black,1,0,0,62,United-States,0
24558,60,?,378068,9,Married-civ-spouse,Protective-serv,Husband,White,1,0,0,57,United-States,0
24559,21,Private,154018,10,Never-married,Adm-clerical,Unmarried,White,0,0,0,70,United-States,0
24560,39,Local-gov,275077,9,Married-civ-spouse,Exec-managerial,Husband,White,1,0,0,52,United-States,0
24561,26,Private,173165,10,Married-spouse-absent,Prof-specialty,Wife,Asian-Pac-Islander,0,0,0,40,Laos,0
24562,30,Private,209719,13,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,50,United-States,0
24563,33,Private,172654,10,Married-civ-spouse,Adm-clerical,Wife,White,0,0,0,55,United-States,0
24564,53,Private,244876,9,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,1,6842,0,50,United-States,0
24565,56,Private,191208,9,Never-married,Prof-specialty,Unmarried,White,0,0,0,25,United-States,0
24566,49,Private,287189,4,Married-civ-spouse,?,Wife,White,1,0,0,34,Trinadad&Tobago,0
24567,38,Private,200622,13,Married-civ-spouse,Prof-specialty,Own-child,Asian-Pac-Islander,1,0,0,50,China,0
24568,39,,173563,7,Divorced,,Other-relative,Black,0,0,493,40,United-States,0
24569,60,Private,195375,9,Never-married,Handlers-cleaners,Own-child,White,1,0,0,55,United-States,0
24570,18,Private,308926,7,Never-married,Other-service,Own-child,White,1,0,0,35,United-States,0
24571,32,?,249307,13,Married-civ-spouse,Prof-specialty,Husband,Asian-Pac-Islander,1,0,0,40,Taiwan,0
24572,23,Local-gov,217914,7,Never-married,Other-service,Own-child,White,0,0,0,40,United-States,0
24573,26,Private,186668,9,Never-married,Sales,Not-in-family,White,1,0,0,50,United-States,0
24574,32,Local-gov,267039,9,Never-married,Adm-clerical,Not-in-family,Black,1,0,0,40,United-States,0
24575,28,Private,84680,10,Never-married,Prof-specialty,Not-in-family,Asian-Pac-Islander,0,0,1514,40,China,0
24576,34,Private,215661,13,Never-married,Adm-clerical,Unmarried,White,0,0,0,33,United-States,0
24577,21,Private,317218,10,Never-married,Adm-clerical,Own-child,White,1,0,0,40,United-States,0
24578,21,Private,179035,7,Never-married,Adm-clerical,Own-child,White,0,0,0,40,United-States,0
24579,47,State-gov,236641,13,Married-civ-spouse,Craft-repair,Husband,Black,1,0,0,40,United-States,0
24580,60,?,246427,9,Widowed,Other-service,Unmarried,White,0,0,0,35,United-States,0
24581,26,Private,217360,9,Married-civ-spouse,Sales,Wife,White,0,0,0,40,United-States,0
24582,25,Private,202795,10,Never-married,Adm-clerical,Own-child,Black,0,0,0,40,United-States,0
24583,48,Private,364705,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,Greece,0
24584,41,Self-emp-not-inc,129990,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,13,United-States,0
24585,68,,95293,13,Married-civ-spouse,?,Husband,White,1,0,0,55,United-States,0
24586,42,Private,209184,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,40,United-States,0
24587,67,Self-emp-not-inc,96373,10,Married-civ-spouse,Prof-specialty,Not-in-family,White,1,0,0,40,United-States,0
24588,42,Private,177520,12,Married-civ-spouse,Exec-managerial,Wife,White,0,0,0,45,United-States,0
24589,21,Private,216835,14,Never-married,Adm-clerical,Not-in-family,White,1,0,0,40,United-States,0
24590,50,Private,319140,14,Never-married,Prof-specialty,Not-in-family,White,1,0,0,40,United-States,0
24591,45,Private,293449,10,Divorced,Protective-serv,Not-in-family,White,1,0,0,40,United-States,0
24592,29,Private,346025,14,Married-civ-spouse,Other-service,Not-in-family,White,1,0,0,33,United-States,0
24593,63,Private,43542,9,Married-spouse-absent,Farming-fishing,Other-relative,White,0,0,0,8,Laos,0
24594,60,Private,118182,7,Never-married,Adm-clerical,Own-child,Black,0,0,930,40,United-States,0
24595,51,Private,25861,9,Divorced,Other-service,Not-in-family,White,0,0,0,34,United-States,0
24596,18,,94611,10,Never-married,Adm-clerical,Own-child,White,1,0,0,40,United-States,0
24597,43,?,185976,9,Never-married,?,Own-child,White,1,0,0,15,United-States,0
24598,25,Self-emp-not-inc,179996,13,Married-civ-spouse,Exec-managerial,Husband,White,1,0,2304,57,United-States,0
24599,73,Private,204254,7,Married-spouse-absent,Craft-repair,Not-in-family,Other,0,0,0,45,Japan,0
24600,41,Private,200573,9,Widowed,Adm-clerical,Not-in-family,Black,0,0,0,40,United-States,0
24601,29,Local-gov,156442,12,Married-civ-spouse,Exec-managerial,Wife,Amer-Indian-Eskimo,1,0,0,40,United-States,0
24602,37,Private,205696,13,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,58,United-States,0
24603,50,Without-pay,192972,14,Married-civ-spouse,Exec-managerial,Wife,White,0,0,0,11,United-States,0
24604,24,Private,242649,10,Never-married,Adm-clerical,Own-child,Black,0,0,0,40,United-States,0
24605,65,Federal-gov,354820,12,Never-married,Adm-clerical,Not-in-family,Black,1,0,0,40,United-States,0
24606,17,Private,329848,9,Married-civ-spouse,Handlers-cleaners,Husband,White,1,0,0,40,United-States,0
24607,44,Federal-gov,295523,9,Divorced,Adm-clerical,Not-in-family,Black,0,0,0,40,United-States,0
24608,38,Federal-gov,155086,12,Married-civ-spouse,Prof-specialty,Husband,Amer-Indian-Eskimo,1,0,0,40,United-States,0
24609,54,Private,98811,10,Widowed,Other-service,Not-in-family,White,0,0,0,33,United-States,0
24610,18,Private,85527,10,Never-married,Other-service,Own-child,White,1,0,0,40,United-States,0
24611,55,Private,129792,14,Married-civ-spouse,Tech-support,Husband,White,1,0,0,50,Mexico,0
24612,37,Private,271881,5,Married-civ-spouse,Armed-Forces,Husband,White,1,0,0,54,China,0
24613,37,Private,241218,10,Never-married,Craft-repair,Husband,White,1,0,0,62,United-States,0
24614,26,Private,253009,9,Married-civ-spouse,Protective-serv,Husband,White,1,0,0,56,United-States,0
24615,32,Private,161034,5,Married-civ-spouse,Handlers-cleaners,Unmarried,White,1,0,0,52,United-States,0
24616,43,?,66977,9,Married-civ-spouse,?,Husband,White,1,0,1661,50,United-States,0
24617,34,Private,94250,9,Married-civ-spouse,Tech-support,Husband,White,1,0,844,50,United-States,0
24618,25,Private,263185,7,Never-married,Craft-repair,Own-child,White,0,0,0,40,United-States,0
24619,36,Private,291520,13,Married-civ-spouse,Prof-specialty,Husband,White,1,0,0,50,United-States,0
24620,53,Private,137497,5,Never-married,Handlers-cleaners,Other-relative,White,1,0,0,37,Haiti,0
24621,38,Private,234126,14,Married-civ-spouse,Exec-managerial,Husband,White,1,4288,1688,40,Honduras,0
24622,29,State-gov,330286,14,Never-married,Prof-specialty,Unmarried,Asian-Pac-Islander,0,0,0,57,Philippines,0
24623,26,Local-gov,340925,10,Married-civ-spouse,Transport-moving,Husband,White,1,0,0,40,England,0
24624,70,?,93109,5,Widowed,?,Unmarried,White,0,0,0,33,United-States,0
24625,45,Self-emp-not-inc,61855,14,Divorced,Exec-managerial,Not-in-family,White,0,0,0,50,United-States,0
24626,30,Private,179053,9,Never-married,Craft-repair,Not-in-family,White,1,0,0,40,?,0
24627,21,Private,390192,4,Never-married,Handlers-cleaners,Own-child,White,0,0,0,36,Haiti,0
24628,40,Private,114084,9,Married-civ-spouse,Craft-repair,Husband,Black,1,0,0,58,United-States,0
24629,37,Local-gov,266098,13,Never-married,Adm-clerical,Own-child,Asian-Pac-Islander,0,0,0,40,Puerto-Rico,0
24630,36,Private,178764,5,Married-AF-spouse,Exec-managerial,Wife,White,0,0,0,55,South,0
24631,45,Private,187238,9,Married-civ-spouse,Transport-moving,Husband,White,1,0,2437,63,United-States,0
24632,24,Private,234978,7,Never-married,Adm-clerical,Other-relative,Asian-Pac-Islander,0,0,0,11,Laos,0
24633,45,Private,262876,9,Married-civ-spouse,Craft-repair,Husband,White,1,0,0,60,United-States,0
