age,workclass,fnlwgt,education-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,income
24,Never-worked,94,55,Separated,s,Husband,Black,Female,31,84,45,1
33,Never-worked,49,63,Married-AF-spouse,k,Husband,Other,Female,36,98,3,0
28,Private,34,57,Divorced,l,Not-in-family,White,Male,40,18,63,0
8,Federal-gov,87,76,Widowed,d,Unmarried,White,Male,54,40,24,1
59,Self-emp-inc,4,15,Married-AF-spouse,s,Unmarried,Asian-Pac-Islander,Female,61,40,46,1
96,?,45,37,Separated,x,Own-child,Other,Male,26,67,18,0
89,?,57,97,Married-AF-spouse,y,Wife,White,Female,11,96,30,1
8,Private,16,45,Married-AF-spouse,h,Other-relative,Amer-Indian-Eskimo,Female,78,64,8,1
9,Never-worked,67,60,Divorced,v,Wife,Black,Female,72,55,89,0
26,Without-pay,43,92,Married-civ-spouse,u,Own-child,Black,Female,74,97,48,0
70,Self-emp-inc,1,61,Widowed,w,Unmarried,Amer-Indian-Eskimo,Female,84,54,70,1
87,Without-pay,72,79,Never-married,p,Other-relative,Asian-Pac-Islander,Female,58,48,69,1
42,Never-worked,44,71,Widowed,s,Own-child,Other,Female,71,94,68,1
31,Private,51,22,Married-civ-spouse,j,Wife,Asian-Pac-Islander,Female,38,98,97,0
28,Private,43,47,Separated,w,Unmarried,White,Female,93,96,16,1
79,Self-emp-inc,11,65,Married-spouse-absent,z,Other-relative,White,Female,83,29,2,0
68,Self-emp-not-inc,73,81,Separated,e,Husband,White,Male,53,16,13,1
95,Private,89,26,Separated,r,Not-in-family,Amer-Indian-Eskimo,Male,14,1,52,1
85,Federal-gov,23,86,Married-AF-spouse,t,Own-child,Other,Female,4,80,73,1
77,Without-pay,15,12,Married-civ-spouse,d,Own-child,Asian-Pac-Islander,Male,76,23,84,0
24,Local-gov,26,1,Married-civ-spouse,b,Other-relative,Other,Female,73,65,100,1
62,Never-worked,99,69,Widowed,r,Own-child,Black,Male,11,55,32,0
60,Federal-gov,30,34,Separated,s,Wife,Asian-Pac-Islander,Male,76,21,91,1
96,Federal-gov,79,3,Married-spouse-absent,f,Not-in-family,Amer-Indian-Eskimo,Female,0,18,50,1
88,?,77,8,Married-spouse-absent,e,Own-child,White,Male,88,96,65,0
68,Private,87,13,Married-AF-spouse,i,Unmarried,Other,Male,49,44,12,1
26,Self-emp-inc,82,78,Divorced,v,Unmarried,Amer-Indian-Eskimo,Male,38,10,87,0
100,State-gov,65,94,Married-AF-spouse,o,Unmarried,Other,Male,67,39,15,1
53,Federal-gov,41,46,Married-AF-spouse,x,Unmarried,Asian-Pac-Islander,Male,42,13,21,1
19,Self-emp-inc,26,89,Never-married,q,Own-child,Asian-Pac-Islander,Male,9,52,85,1
66,Local-gov,64,18,Divorced,d,Unmarried,Other,Female,81,53,40,0
85,Self-emp-inc,54,48,Separated,x,Husband,Asian-Pac-Islander,Male,25,36,95,0
69,Self-emp-not-inc,53,55,Married-spouse-absent,y,Not-in-family,White,Male,70,100,72,0
30,State-gov,84,22,Never-married,l,Wife,Other,Male,91,39,54,0
4,State-gov,26,95,Widowed,r,Husband,White,Female,37,31,20,0
26,Private,37,56,Separated,a,Unmarried,Amer-Indian-Eskimo,Male,44,98,0,0
94,Never-worked,1,51,Married-spouse-absent,x,Other-relative,Other,Male,88,2,13,0
15,Self-emp-not-inc,27,30,Married-civ-spouse,h,Wife,Amer-Indian-Eskimo,Male,92,45,69,1
11,Private,88,6,Married-civ-spouse,u,Unmarried,Amer-Indian-Eskimo,Female,81,26,82,1
89,Without-pay,4,90,Never-married,e,Husband,Asian-Pac-Islander,Female,10,57,17,1
38,Local-gov,69,62,Married-civ-spouse,p,Own-child,Black,Male,34,71,52,0
53,Local-gov,39,46,Married-civ-spouse,j,Husband,Amer-Indian-Eskimo,Male,7,12,97,0
73,Never-worked,49,51,Widowed,k,Not-in-family,Amer-Indian-Eskimo,Male,55,42,92,0
24,Self-emp-inc,53,47,Divorced,n,Other-relative,Amer-Indian-Eskimo,Female,19,4,25,0
89,State-gov,14,50,Married-civ-spouse,k,Unmarried,Amer-Indian-Eskimo,Male,19,5,0,1
54,Local-gov,64,61,Married-spouse-absent,u,Unmarried,Asian-Pac-Islander,Female,53,34,88,1
67,Never-worked,24,65,Never-married,x,Not-in-family,Other,Female,99,100,78,1
54,State-gov,38,70,Divorced,a,Unmarried,Amer-Indian-Eskimo,Female,39,55,72,0
90,Federal-gov,43,31,Married-spouse-absent,s,Own-child,Black,Male,26,43,23,0
34,Self-emp-not-inc,41,85,Married-civ-spouse,b,Husband,Asian-Pac-Islander,Male,37,0,60,0
23,Local-gov,96,20,Never-married,c,Other-relative,White,Female,50,75,23,1
95,Without-pay,84,46,Married-spouse-absent,k,Unmarried,Amer-Indian-Eskimo,Male,72,52,49,1
66,State-gov,9,14,Married-AF-spouse,l,Unmarried,White,Male,41,28,48,0
72,Federal-gov,42,99,Widowed,m,Wife,Other,Male,6,57,37,0
75,Without-pay,29,95,Married-AF-spouse,p,Husband,Amer-Indian-Eskimo,Female,39,33,90,1
98,?,57,17,Married-AF-spouse,c,Husband,Amer-Indian-Eskimo,Female,88,58,5,1
99,State-gov,96,65,Separated,n,Unmarried,Other,Female,54,52,93,0
73,Self-emp-not-inc,79,34,Separated,f,Unmarried,Amer-Indian-Eskimo,Male,79,71,79,1
57,?,63,76,Never-married,o,Wife,Amer-Indian-Eskimo,Male,98,100,15,1
58,?,39,70,Married-spouse-absent,d,Unmarried,Amer-Indian-Eskimo,Female,65,7,62,0
77,Federal-gov,31,5,Separated,u,Husband,Asian-Pac-Islander,Male,50,40,14,1
41,Private,55,71,Married-AF-spouse,l,Wife,Black,Female,51,68,96,1
63,Never-worked,20,5,Divorced,q,Own-child,Asian-Pac-Islander,Female,59,40,87,1
14,Local-gov,47,60,Never-married,w,Husband,White,Female,70,74,49,1
7,Never-worked,60,3,Married-civ-spouse,g,Husband,White,Male,58,84,17,1
79,Private,35,15,Married-AF-spouse,e,Other-relative,White,Female,93,17,51,1
35,Self-emp-not-inc,91,15,Married-AF-spouse,z,Other-relative,Black,Female,43,92,20,1
54,Self-emp-inc,48,16,Married-spouse-absent,v,Own-child,Amer-Indian-Eskimo,Male,97,10,79,0
29,Federal-gov,38,6,Married-AF-spouse,j,Husband,Other,Male,49,35,44,0
45,State-gov,87,32,Divorced,m,Other-relative,Amer-Indian-Eskimo,Female,22,26,79,1
66,Federal-gov,4,52,Never-married,l,Not-in-family,Amer-Indian-Eskimo,Female,32,79,57,1
56,State-gov,6,47,Widowed,y,Unmarried,Black,Male,85,90,63,0
18,Self-emp-inc,42,50,Never-married,q,Husband,Amer-Indian-Eskimo,Female,93,2,41,0
96,Federal-gov,29,38,Widowed,n,Own-child,Amer-Indian-Eskimo,Male,84,45,77,1
75,Federal-gov,90,11,Married-spouse-absent,i,Husband,White,Male,73,7,59,0
32,State-gov,71,15,Never-married,v,Husband,Asian-Pac-Islander,Male,65,65,100,0
61,State-gov,2,95,Married-AF-spouse,z,Husband,White,Female,96,85,81,0
52,Self-emp-inc,14,70,Widowed,p,Wife,Black,Female,30,44,58,1
6,Private,77,21,Never-married,g,Husband,Black,Male,33,45,64,0
9,State-gov,74,47,Widowed,b,Not-in-family,White,Male,51,26,38,0
44,Never-worked,50,71,Separated,y,Wife,Asian-Pac-Islander,Male,40,7,14,0
11,?,51,49,Divorced,n,Other-relative,White,Female,33,99,77,0
100,Private,3,78,Separated,j,Husband,Asian-Pac-Islander,Female,90,82,74,0
41,Self-emp-inc,61,16,Divorced,q,Other-relative,White,Male,57,38,7,1
96,?,19,12,Married-civ-spouse,p,Unmarried,Amer-Indian-Eskimo,Male,37,50,96,0
85,Federal-gov,7,60,Never-married,f,Unmarried,Asian-Pac-Islander,Female,32,78,20,1
83,Local-gov,92,48,Married-civ-spouse,c,Not-in-family,Amer-Indian-Eskimo,Female,28,26,70,0
26,State-gov,48,80,Separated,i,Other-relative,Other,Male,22,63,40,0
89,Without-pay,26,89,Never-married,x,Not-in-family,Amer-Indian-Eskimo,Male,50,86,9,1
63,State-gov,34,50,Never-married,z,Wife,Asian-Pac-Islander,Female,76,44,82,0
39,State-gov,91,38,Married-AF-spouse,l,Husband,Amer-Indian-Eskimo,Male,5,73,0,1
41,State-gov,62,25,Married-spouse-absent,j,Own-child,Other,Male,91,81,46,0
62,Self-emp-not-inc,49,38,Never-married,s,Unmarried,Asian-Pac-Islander,Male,26,65,66,0
32,Never-worked,39,1,Married-civ-spouse,u,Wife,Amer-Indian-Eskimo,Female,90,24,49,0
57,Local-gov,58,88,Separated,v,Own-child,Black,Male,8,76,88,1
5,Never-worked,5,3,Never-married,q,Wife,Other,Male,20,65,82,1
90,Never-worked,69,23,Married-spouse-absent,r,Unmarried,Asian-Pac-Islander,Male,52,4,83,0
25,State-gov,34,25,Married-AF-spouse,h,Not-in-family,Asian-Pac-Islander,Male,51,25,86,0
32,Federal-gov,1,2,Divorced,r,Unmarried,Amer-Indian-Eskimo,Male,29,26,21,1
81,Local-gov,58,33,Widowed,s,Own-child,White,Female,83,7,43,0
4,Local-gov,19,58,Separated,y,Not-in-family,Amer-Indian-Eskimo,Female,95,79,74,0
69,State-gov,7,69,Divorced,i,Husband,Black,Female,96,0,64,0
100,Local-gov,19,3,Widowed,i,Own-child,Black,Female,99,34,32,1
51,Local-gov,17,23,Married-civ-spouse,f,Not-in-family,Other,Female,52,24,59,0
17,Private,23,30,Widowed,w,Unmarried,Other,Male,35,66,52,1
50,Without-pay,91,100,Divorced,i,Unmarried,White,Female,76,53,71,1
12,Private,20,99,Never-married,d,Not-in-family,Other,Female,5,21,40,1
12,Never-worked,81,28,Separated,s,Own-child,White,Female,85,4,18,1
1,State-gov,59,40,Married-AF-spouse,o,Own-child,Other,Male,26,22,33,1
50,Local-gov,17,79,Married-AF-spouse,f,Wife,Other,Female,79,11,100,0
56,Self-emp-not-inc,31,71,Divorced,k,Unmarried,Amer-Indian-Eskimo,Female,9,75,7,0
0,?,36,18,Widowed,m,Husband,Asian-Pac-Islander,Male,36,67,97,1
87,Federal-gov,49,25,Separated,e,Other-relative,Black,Male,28,86,49,0
6,?,17,9,Widowed,f,Wife,White,Male,42,63,67,1
10,Never-worked,26,47,Married-civ-spouse,p,Unmarried,Other,Female,39,62,95,0
73,Local-gov,83,73,Never-married,n,Husband,Asian-Pac-Islander,Female,7,99,89,1
48,?,39,40,Married-AF-spouse,z,Husband,Asian-Pac-Islander,Female,54,85,81,1
85,Without-pay,51,89,Married-spouse-absent,f,Husband,Asian-Pac-Islander,Male,79,7,33,0
91,Federal-gov,3,62,Separated,n,Other-relative,Other,Female,60,80,42,1
55,Without-pay,41,54,Never-married,b,Not-in-family,White,Male,9,86,34,0
80,Never-worked,14,5,Married-AF-spouse,t,Husband,Amer-Indian-Eskimo,Female,66,99,87,1
91,State-gov,7,55,Married-AF-spouse,d,Own-child,Other,Male,13,89,54,1
38,Local-gov,8,14,Married-spouse-absent,r,Own-child,Amer-Indian-Eskimo,Male,62,73,49,1
78,Local-gov,65,50,Divorced,v,Wife,Asian-Pac-Islander,Female,59,68,95,1
43,Private,49,82,Married-spouse-absent,r,Husband,Amer-Indian-Eskimo,Female,98,62,59,0
44,State-gov,39,39,Widowed,q,Own-child,White,Female,32,33,85,1
74,Self-emp-inc,20,43,Married-civ-spouse,y,Unmarried,Asian-Pac-Islander,Female,95,88,55,0
29,Self-emp-inc,25,51,Divorced,c,Husband,Asian-Pac-Islander,Female,81,51,92,1
27,?,22,90,Widowed,y,Unmarried,Asian-Pac-Islander,Male,37,35,0,0
28,Self-emp-inc,98,72,Widowed,s,Not-in-family,Black,Male,74,32,35,1
86,Self-emp-not-inc,35,15,Divorced,t,Not-in-family,Black,Female,41,37,45,1
84,Local-gov,45,86,Married-AF-spouse,r,Husband,Other,Male,28,83,91,1
96,Self-emp-not-inc,37,65,Divorced,o,Not-in-family,White,Male,10,28,63,1
76,Local-gov,19,39,Married-AF-spouse,v,Husband,Black,Female,34,24,34,1
57,Federal-gov,26,58,Divorced,q,Other-relative,White,Male,51,76,44,1
29,Private,40,78,Married-AF-spouse,n,Unmarried,Asian-Pac-Islander,Female,62,64,50,0
49,Self-emp-not-inc,4,54,Married-AF-spouse,b,Other-relative,Black,Female,67,3,98,1
67,Private,67,19,Divorced,v,Husband,Asian-Pac-Islander,Female,96,22,39,1
47,Without-pay,47,14,Married-spouse-absent,e,Not-in-family,White,Female,35,13,37,0
75,Never-worked,29,28,Never-married,w,Own-child,White,Male,0,26,82,1
22,Self-emp-not-inc,97,97,Married-AF-spouse,g,Unmarried,Black,Female,42,35,47,0
73,State-gov,40,29,Married-civ-spouse,p,Wife,White,Male,63,16,68,1
55,State-gov,90,84,Married-civ-spouse,d,Wife,White,Male,80,53,8,0
92,Local-gov,36,66,Never-married,x,Husband,Amer-Indian-Eskimo,Female,60,79,30,1
17,Federal-gov,80,32,Married-AF-spouse,y,Unmarried,Amer-Indian-Eskimo,Male,33,70,90,0
22,Self-emp-not-inc,35,12,Divorced,z,Other-relative,Asian-Pac-Islander,Male,24,86,66,0
70,Without-pay,16,40,Widowed,s,Not-in-family,Asian-Pac-Islander,Female,93,65,67,0
79,Federal-gov,40,62,Widowed,d,Husband,Black,Male,62,69,45,1
19,Federal-gov,21,86,Widowed,d,Wife,Black,Female,77,93,62,0
90,Local-gov,7,42,Never-married,j,Not-in-family,Other,Male,88,59,90,0
87,Private,34,69,Separated,s,Other-relative,Other,Female,54,12,23,1
59,Self-emp-not-inc,42,97,Married-spouse-absent,b,Not-in-family,Black,Male,51,52,78,1
79,Self-emp-not-inc,76,27,Married-AF-spouse,w,Unmarried,Other,Male,43,34,20,1
84,Without-pay,16,39,Married-AF-spouse,j,Wife,White,Male,69,58,0,1
49,Without-pay,16,97,Married-civ-spouse,s,Unmarried,Asian-Pac-Islander,Female,9,63,27,1
53,?,55,69,Married-spouse-absent,y,Other-relative,Amer-Indian-Eskimo,Female,35,0,54,0
45,Federal-gov,74,72,Married-spouse-absent,a,Wife,Other,Female,24,48,27,1
44,Without-pay,30,81,Divorced,u,Unmarried,Other,Female,71,96,70,0
94,Self-emp-inc,57,55,Divorced,z,Husband,Black,Male,29,49,23,0
43,Local-gov,65,56,Separated,b,Not-in-family,Asian-Pac-Islander,Female,38,19,85,0
97,Federal-gov,36,26,Widowed,a,Not-in-family,Other,Female,85,73,76,0
0,Federal-gov,50,96,Married-spouse-absent,q,Wife,Black,Male,96,46,31,0
79,Federal-gov,44,44,Widowed,g,Husband,Amer-Indian-Eskimo,Male,27,98,60,1
95,Local-gov,39,80,Married-AF-spouse,g,Not-in-family,Asian-Pac-Islander,Male,67,97,25,0
92,Local-gov,86,33,Widowed,x,Unmarried,Amer-Indian-Eskimo,Male,59,54,62,1
7,Never-worked,35,44,Married-civ-spouse,z,Other-relative,Other,Female,54,44,3,1
93,Private,64,58,Separated,k,Own-child,Other,Female,64,89,3,1
13,Local-gov,24,13,Married-spouse-absent,l,Unmarried,Black,Female,66,8,54,1
90,Never-worked,25,38,Separated,u,Wife,Other,Male,20,53,99,0
68,Federal-gov,25,54,Married-AF-spouse,f,Not-in-family,Amer-Indian-Eskimo,Male,35,69,2,0
99,Without-pay,90,18,Married-spouse-absent,o,Not-in-family,Asian-Pac-Islander,Male,62,80,83,1
97,Self-emp-not-inc,70,3,Married-AF-spouse,g,Not-in-family,White,Female,69,61,86,1
46,State-gov,66,57,Married-civ-spouse,d,Own-child,Black,Female,96,51,39,1
9,Without-pay,10,35,Married-AF-spouse,j,Not-in-family,Other,Female,62,14,81,1
70,Local-gov,66,76,Separated,w,Other-relative,Black,Female,59,99,14,1
37,?,96,23,Married-spouse-absent,k,Not-in-family,Black,Male,13,69,98,0
35,Self-emp-not-inc,26,42,Separated,l,Husband,White,Male,28,11,63,0
14,State-gov,57,0,Married-AF-spouse,e,Own-child,White,Male,18,84,30,0
18,State-gov,24,83,Separated,i,Unmarried,Asian-Pac-Islander,Male,53,9,86,1
52,Private,43,4,Never-married,w,Unmarried,Amer-Indian-Eskimo,Male,82,23,31,0
31,Never-worked,77,24,Married-spouse-absent,c,Own-child,Other,Female,4,33,36,0
13,Federal-gov,34,98,Widowed,c,Own-child,White,Female,30,35,0,0
69,State-gov,54,55,Never-married,k,Other-relative,White,Female,30,44,5,0
83,Federal-gov,26,76,Never-married,n,Unmarried,Asian-Pac-Islander,Female,81,98,87,1
45,State-gov,43,56,Married-AF-spouse,m,Wife,Amer-Indian-Eskimo,Female,49,63,12,1
44,Private,60,74,Widowed,w,Not-in-family,White,Female,23,88,77,1
77,Federal-gov,1,56,Married-spouse-absent,f,Unmarried,Black,Male,48,33,9,1
62,Local-gov,88,8,Widowed,r,Other-relative,Amer-Indian-Eskimo,Female,27,64,71,0
53,Without-pay,73,51,Married-spouse-absent,h,Own-child,White,Male,47,50,36,1
27,?,60,6,Separated,o,Unmarried,White,Female,44,88,50,0
24,Never-worked,14,13,Married-civ-spouse,f,Not-in-family,Asian-Pac-Islander,Female,5,59,22,0
33,State-gov,55,41,Never-married,s,Unmarried,Amer-Indian-Eskimo,Female,43,49,68,1
4,Never-worked,81,92,Separated,v,Husband,Asian-Pac-Islander,Male,38,87,99,0
54,Self-emp-inc,48,83,Married-spouse-absent,t,Unmarried,Other,Male,15,8,20,1
44,Local-gov,47,92,Separated,g,Unmarried,Asian-Pac-Islander,Male,85,89,19,0
76,Federal-gov,89,73,Married-spouse-absent,x,Own-child,Black,Male,17,28,68,0
27,Self-emp-not-inc,92,18,Married-spouse-absent,y,Unmarried,Black,Male,98,77,36,1
77,Without-pay,65,16,Never-married,u,Own-child,White,Female,98,70,95,1
78,State-gov,23,81,Separated,n,Not-in-family,Other,Male,97,86,38,0
65,Federal-gov,92,49,Never-married,m,Own-child,White,Female,8,30,27,0
70,Without-pay,70,70,Widowed,f,Not-in-family,Other,Male,66,12,32,1
23,Without-pay,72,93,Separated,k,Other-relative,Amer-Indian-Eskimo,Female,27,65,66,1
6,Private,5,86,Widowed,g,Unmarried,Amer-Indian-Eskimo,Female,39,24,97,1
100,Self-emp-inc,19,88,Married-civ-spouse,t,Own-child,White,Male,87,41,4,0
58,Private,82,6,Divorced,q,Own-child,Asian-Pac-Islander,Female,90,41,58,1
67,State-gov,81,43,Married-spouse-absent,j,Other-relative,Amer-Indian-Eskimo,Female,8,13,5,1
3,State-gov,0,46,Divorced,k,Other-relative,White,Female,76,23,9,0
51,Never-worked,33,59,Divorced,f,Husband,White,Male,76,34,5,0
3,Private,63,58,Never-married,l,Not-in-family,Other,Male,61,97,52,1
60,Local-gov,97,37,Separated,m,Own-child,Black,Female,45,34,26,0
68,Without-pay,41,49,Separated,j,Other-relative,Amer-Indian-Eskimo,Male,13,84,98,0
59,Federal-gov,12,10,Never-married,i,Husband,White,Male,37,78,13,0
30,Without-pay,50,84,Widowed,v,Husband,Black,Male,67,16,88,1
10,Federal-gov,35,37,Widowed,n,Wife,Amer-Indian-Eskimo,Male,100,7,60,0
70,Never-worked,18,91,Divorced,x,Own-child,Other,Male,53,81,34,0
31,State-gov,42,36,Divorced,d,Own-child,Other,Female,41,10,52,1
47,Self-emp-inc,54,10,Married-spouse-absent,f,Other-relative,White,Female,30,64,54,1
96,State-gov,57,73,Never-married,j,Other-relative,Amer-Indian-Eskimo,Female,98,54,21,1
40,Federal-gov,33,4,Married-civ-spouse,c,Unmarried,Black,Female,11,56,60,1
63,Local-gov,21,51,Divorced,g,Not-in-family,Amer-Indian-Eskimo,Female,76,1,57,0
24,State-gov,19,36,Married-spouse-absent,i,Wife,Other,Male,51,71,7,1
53,Self-emp-not-inc,30,76,Divorced,x,Unmarried,Amer-Indian-Eskimo,Male,7,72,21,0
25,Private,94,75,Married-AF-spouse,c,Not-in-family,Asian-Pac-Islander,Male,10,18,19,0
90,Private,32,7,Married-AF-spouse,a,Not-in-family,Asian-Pac-Islander,Female,68,26,32,1
93,Self-emp-inc,71,49,Married-AF-spouse,v,Own-child,Other,Female,74,41,77,1
69,Federal-gov,23,55,Married-civ-spouse,p,Unmarried,White,Female,69,71,7,1
76,Self-emp-not-inc,32,51,Separated,n,Not-in-family,Other,Male,18,30,5,1
3,Private,34,7,Separated,r,Own-child,White,Male,94,20,44,1
83,Federal-gov,36,39,Never-married,i,Other-relative,White,Male,63,94,72,0
100,Without-pay,10,62,Married-civ-spouse,e,Other-relative,White,Male,88,3,86,0
1,?,98,40,Married-AF-spouse,d,Unmarried,Black,Male,90,17,44,0
5,?,99,82,Married-AF-spouse,i,Not-in-family,Asian-Pac-Islander,Female,36,20,78,1
43,Without-pay,25,39,Married-spouse-absent,x,Not-in-family,White,Female,38,67,49,0
15,Never-worked,64,18,Married-civ-spouse,g,Other-relative,Other,Female,29,84,48,0
12,?,34,29,Married-civ-spouse,i,Wife,Amer-Indian-Eskimo,Male,1,92,19,0
55,Federal-gov,47,18,Never-married,t,Wife,Asian-Pac-Islander,Female,79,80,22,0
53,Self-emp-not-inc,23,44,Separated,r,Wife,Amer-Indian-Eskimo,Male,69,11,60,0
43,?,14,28,Divorced,p,Not-in-family,Black,Female,88,96,54,1
8,?,54,46,Married-AF-spouse,j,Not-in-family,Amer-Indian-Eskimo,Female,100,60,50,1
53,Self-emp-not-inc,70,27,Married-AF-spouse,q,Unmarried,Asian-Pac-Islander,Female,64,14,76,1
95,State-gov,93,33,Married-AF-spouse,b,Wife,White,Male,6,57,26,1
70,Local-gov,68,95,Married-AF-spouse,u,Not-in-family,Amer-Indian-Eskimo,Male,63,63,96,0
41,?,87,41,Married-spouse-absent,o,Other-relative,Black,Male,29,70,12,1
7,Self-emp-not-inc,88,8,Never-married,i,Husband,Amer-Indian-Eskimo,Female,57,71,51,0
48,Local-gov,91,36,Married-AF-spouse,e,Own-child,White,Female,77,30,28,1
53,Self-emp-inc,20,81,Married-civ-spouse,q,Wife,Other,Male,33,34,52,0
77,Never-worked,17,61,Married-civ-spouse,l,Other-relative,Other,Female,52,91,23,1
8,Self-emp-inc,48,97,Married-spouse-absent,b,Unmarried,Asian-Pac-Islander,Female,65,11,29,1
45,Federal-gov,43,15,Married-spouse-absent,m,Husband,Asian-Pac-Islander,Female,95,75,33,1
85,Without-pay,8,65,Never-married,l,Unmarried,Asian-Pac-Islander,Male,83,98,91,0
6,Federal-gov,29,48,Divorced,t,Not-in-family,Asian-Pac-Islander,Male,30,88,5,0
11,Federal-gov,81,91,Separated,y,Own-child,Black,Female,55,81,33,1
73,Self-emp-not-inc,39,63,Never-married,b,Husband,White,Female,20,36,92,1
33,State-gov,6,96,Widowed,m,Husband,Black,Male,48,85,42,0
12,Federal-gov,57,88,Married-spouse-absent,n,Own-child,Amer-Indian-Eskimo,Male,15,82,82,0
36,Private,67,45,Married-spouse-absent,y,Other-relative,Asian-Pac-Islander,Female,34,10,49,1
2,Without-pay,39,28,Never-married,z,Not-in-family,White,Female,59,70,99,1
91,State-gov,100,93,Separated,t,Husband,Amer-Indian-Eskimo,Male,67,12,16,1
27,Never-worked,90,26,Separated,x,Not-in-family,Black,Female,85,67,67,1
100,Self-emp-not-inc,34,94,Married-civ-spouse,p,Wife,Asian-Pac-Islander,Female,44,97,27,0
58,Without-pay,23,37,Never-married,x,Not-in-family,Other,Female,23,64,65,1
15,Self-emp-not-inc,45,2,Married-spouse-absent,z,Other-relative,Other,Male,52,53,57,0
41,?,82,39,Married-AF-spouse,l,Other-relative,Black,Female,32,89,97,0
38,Never-worked,52,66,Married-civ-spouse,r,Husband,Black,Female,61,53,66,0
40,?,4,89,Widowed,x,Wife,Asian-Pac-Islander,Female,54,57,65,1
21,State-gov,24,23,Widowed,q,Husband,Amer-Indian-Eskimo,Male,15,84,69,1
95,Local-gov,89,11,Married-civ-spouse,n,Unmarried,Black,Male,27,5,48,1
8,State-gov,93,32,Widowed,g,Not-in-family,Other,Female,12,21,15,1
44,?,57,75,Married-spouse-absent,h,Unmarried,Other,Female,47,50,27,1
98,Self-emp-inc,75,34,Married-AF-spouse,g,Other-relative,Other,Female,66,63,11,0
72,State-gov,28,20,Widowed,b,Not-in-family,Amer-Indian-Eskimo,Male,49,46,85,1
66,Self-emp-not-inc,27,80,Married-civ-spouse,d,Not-in-family,Asian-Pac-Islander,Male,48,34,34,1
16,Self-emp-not-inc,15,74,Married-spouse-absent,j,Husband,White,Female,79,17,97,1
40,Federal-gov,32,79,Never-married,c,Husband,Amer-Indian-Eskimo,Male,7,47,62,0
11,?,100,39,Married-spouse-absent,x,Wife,White,Female,20,44,56,0
74,State-gov,56,50,Widowed,l,Wife,White,Female,82,43,68,1
12,Never-worked,73,59,Divorced,k,Not-in-family,White,Female,100,30,7,0
18,Never-worked,48,84,Separated,a,Own-child,White,Male,27,45,87,1
25,Without-pay,99,36,Married-civ-spouse,m,Own-child,Black,Female,53,31,64,1
68,Federal-gov,38,95,Separated,t,Own-child,White,Male,67,14,95,0
52,Federal-gov,13,74,Married-civ-spouse,h,Unmarried,Asian-Pac-Islander,Female,25,15,27,1
1,State-gov,4,18,Married-AF-spouse,s,Own-child,Black,Female,11,22,17,0
5,Private,57,76,Never-married,g,Wife,Other,Female,84,63,34,0
66,Never-worked,77,70,Never-married,v,Own-child,Other,Male,58,61,41,0
2,Private,51,38,Divorced,u,Husband,Black,Male,6,57,3,1
44,Local-gov,21,91,Never-married,c,Wife,Black,Female,62,49,63,1
39,Local-gov,67,99,Separated,q,Wife,White,Female,31,22,63,0
49,State-gov,86,32,Married-spouse-absent,w,Other-relative,Other,Male,49,3,0,0
18,Never-worked,5,93,Married-AF-spouse,g,Own-child,White,Male,41,38,97,0
